@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
1217,'2023/10/23 11:08:01:864',3,559.420227,143.19368,-0.000804,495.327057,164.233932,13.429305,446.016937,158.999985,20.168919,410.728271,157.556503,23.343067,382.239258,160.741318,26.600483,414.609467,109.217094,22.014477,366.236206,109.873726,25.234341,339.042389,122.056259,25.097651,320.808472,135.375977,23.400682,415.778992,99.853111,13.289631,361.673645,99.651558,14.935772,332.819458,117.864517,13.876349,314.484344,135.259796,12.433326,422.574493,96.663635,4.407428,368.0177,98.077797,4.611172,338.974731,117.200943,4.1813,321.286987,133.630951,3.484581,432.273987,99.540062,-3.861891,387.107361,101.066971,-5.010949,361.18927,114.036621,-5.888995,342.302155,126.939354,-6.715312,3
1218,'2023/10/23 11:08:01:876',3,561.308899,140.283798,-0.000511,496.292084,160.979645,12.187808,446.606781,155.637329,17.51437,411.052582,153.396194,19.275934,382.542725,154.418213,21.235718,411.937347,107.740288,19.225777,363.304932,107.912865,20.155645,336.879913,121.798019,18.106234,319.996857,137.032059,15.108185,413.435181,97.310768,10.173072,360.461304,95.911713,9.397835,332.459595,117.665703,6.520315,315.5578,137.91507,3.619097,422.201385,93.406578,0.878707,368.276825,94.481567,-0.740537,340.51413,117.552574,-2.513628,324.46048,135.838638,-4.258473,435.124084,95.880844,-7.887063,390.364685,98.019279,-10.552405,365.473907,113.931168,-12.424286,347.570679,128.418289,-14.084211,3
1219,'2023/10/23 11:08:01:888',3,561.308899,140.283798,-0.000511,496.292084,160.979645,12.187808,446.606781,155.637329,17.51437,411.052582,153.396194,19.275934,382.542725,154.418213,21.235718,411.937347,107.740288,19.225777,363.304932,107.912865,20.155645,336.879913,121.798019,18.106234,319.996857,137.032059,15.108185,413.435181,97.310768,10.173072,360.461304,95.911713,9.397835,332.459595,117.665703,6.520315,315.5578,137.91507,3.619097,422.201385,93.406578,0.878707,368.276825,94.481567,-0.740537,340.51413,117.552574,-2.513628,324.46048,135.838638,-4.258473,435.124084,95.880844,-7.887063,390.364685,98.019279,-10.552405,365.473907,113.931168,-12.424286,347.570679,128.418289,-14.084211,3
1220,'2023/10/23 11:08:01:897',3,561.35321,141.842651,-0.000585,498.761108,161.34436,11.966027,448.167725,155.181198,17.876865,410.84375,152.327515,20.369892,381.582031,152.380188,23.053219,416.016235,103.997681,20.438498,366.550354,103.519554,22.767391,340.271515,117.676872,21.684246,323.915985,132.923508,19.477446,416.586823,93.325996,12.068356,362.748352,92.383179,12.79331,335.401886,114.505806,10.999704,320.51944,134.544113,9.197067,423.795593,89.641144,3.389858,368.607666,91.159111,3.068838,341.415619,114.035172,2.251904,327.237549,132.26889,1.3996,434.825531,92.487396,-4.839773,388.910828,94.517815,-6.520019,363.818176,110.307678,-7.739469,347.053925,124.838745,-8.711585,3
1221,'2023/10/23 11:08:01:910',3,561.35321,141.842651,-0.000585,498.761108,161.34436,11.966027,448.167725,155.181198,17.876865,410.84375,152.327515,20.369892,381.582031,152.380188,23.053219,416.016235,103.997681,20.438498,366.550354,103.519554,22.767391,340.271515,117.676872,21.684246,323.915985,132.923508,19.477446,416.586823,93.325996,12.068356,362.748352,92.383179,12.79331,335.401886,114.505806,10.999704,320.51944,134.544113,9.197067,423.795593,89.641144,3.389858,368.607666,91.159111,3.068838,341.415619,114.035172,2.251904,327.237549,132.26889,1.3996,434.825531,92.487396,-4.839773,388.910828,94.517815,-6.520019,363.818176,110.307678,-7.739469,347.053925,124.838745,-8.711585,3
1222,'2023/10/23 11:08:01:921',3,561.35321,141.842651,-0.000585,498.761108,161.34436,11.966027,448.167725,155.181198,17.876865,410.84375,152.327515,20.369892,381.582031,152.380188,23.053219,416.016235,103.997681,20.438498,366.550354,103.519554,22.767391,340.271515,117.676872,21.684246,323.915985,132.923508,19.477446,416.586823,93.325996,12.068356,362.748352,92.383179,12.79331,335.401886,114.505806,10.999704,320.51944,134.544113,9.197067,423.795593,89.641144,3.389858,368.607666,91.159111,3.068838,341.415619,114.035172,2.251904,327.237549,132.26889,1.3996,434.825531,92.487396,-4.839773,388.910828,94.517815,-6.520019,363.818176,110.307678,-7.739469,347.053925,124.838745,-8.711585,3
1223,'2023/10/23 11:08:01:935',3,562.447998,138.966171,-0.000623,505.313568,161.499374,6.004009,455.517914,157.855377,8.857307,417.821716,151.46431,9.493084,388.726074,145.762711,10.29994,420.154907,110.602364,10.920193,370.666016,105.075294,10.963128,344.930939,113.410355,9.293721,328.256927,121.943367,7.533346,423.454773,97.055511,4.973907,369.550354,91.626709,3.743743,342.102661,106.143364,1.364618,325.959564,117.438576,-0.348627,433.799316,90.994171,-1.395572,380.29837,87.805504,-3.449304,353.304626,103.556808,-5.378992,338.131531,114.445976,-6.709993,448.620911,91.174858,-7.632004,404.656158,90.154396,-10.462599,379.70462,101.510971,-12.471035,362.649445,110.827393,-13.897949,3
1224,'2023/10/23 11:08:01:945',3,562.447998,138.966171,-0.000623,505.313568,161.499374,6.004009,455.517914,157.855377,8.857307,417.821716,151.46431,9.493084,388.726074,145.762711,10.29994,420.154907,110.602364,10.920193,370.666016,105.075294,10.963128,344.930939,113.410355,9.293721,328.256927,121.943367,7.533346,423.454773,97.055511,4.973907,369.550354,91.626709,3.743743,342.102661,106.143364,1.364618,325.959564,117.438576,-0.348627,433.799316,90.994171,-1.395572,380.29837,87.805504,-3.449304,353.304626,103.556808,-5.378992,338.131531,114.445976,-6.709993,448.620911,91.174858,-7.632004,404.656158,90.154396,-10.462599,379.70462,101.510971,-12.471035,362.649445,110.827393,-13.897949,3
1225,'2023/10/23 11:08:01:956',3,562.447998,138.966171,-0.000623,505.313568,161.499374,6.004009,455.517914,157.855377,8.857307,417.821716,151.46431,9.493084,388.726074,145.762711,10.29994,420.154907,110.602364,10.920193,370.666016,105.075294,10.963128,344.930939,113.410355,9.293721,328.256927,121.943367,7.533346,423.454773,97.055511,4.973907,369.550354,91.626709,3.743743,342.102661,106.143364,1.364618,325.959564,117.438576,-0.348627,433.799316,90.994171,-1.395572,380.29837,87.805504,-3.449304,353.304626,103.556808,-5.378992,338.131531,114.445976,-6.709993,448.620911,91.174858,-7.632004,404.656158,90.154396,-10.462599,379.70462,101.510971,-12.471035,362.649445,110.827393,-13.897949,3
1226,'2023/10/23 11:08:01:968',3,562.309814,142.958466,-0.000592,502.188782,158.377441,7.210842,451.121399,150.391418,10.220515,412.824738,142.811615,10.802206,383.283264,137.246674,11.64952,420.744629,100.556488,10.903605,367.821289,93.795692,10.226166,341.970367,106.746262,8.01145,327.112915,120.703995,5.759127,424.519043,89.124641,4.082324,366.082977,84.272903,1.620363,339.494202,105.749664,-1.532447,326.622925,123.122086,-3.551679,434.63858,84.845306,-3.010607,377.277924,81.669418,-5.508401,349.849945,102.46946,-7.192235,335.800018,117.558258,-8.191787,449.313324,86.860214,-9.890875,402.037506,84.797638,-13.262286,375.908386,98.670868,-15.255171,359.139435,110.699997,-16.469736,3
1227,'2023/10/23 11:08:01:980',3,562.309814,142.958466,-0.000592,502.188782,158.377441,7.210842,451.121399,150.391418,10.220515,412.824738,142.811615,10.802206,383.283264,137.246674,11.64952,420.744629,100.556488,10.903605,367.821289,93.795692,10.226166,341.970367,106.746262,8.01145,327.112915,120.703995,5.759127,424.519043,89.124641,4.082324,366.082977,84.272903,1.620363,339.494202,105.749664,-1.532447,326.622925,123.122086,-3.551679,434.63858,84.845306,-3.010607,377.277924,81.669418,-5.508401,349.849945,102.46946,-7.192235,335.800018,117.558258,-8.191787,449.313324,86.860214,-9.890875,402.037506,84.797638,-13.262286,375.908386,98.670868,-15.255171,359.139435,110.699997,-16.469736,3
1228,'2023/10/23 11:08:01:990',3,562.309814,142.958466,-0.000592,502.188782,158.377441,7.210842,451.121399,150.391418,10.220515,412.824738,142.811615,10.802206,383.283264,137.246674,11.64952,420.744629,100.556488,10.903605,367.821289,93.795692,10.226166,341.970367,106.746262,8.01145,327.112915,120.703995,5.759127,424.519043,89.124641,4.082324,366.082977,84.272903,1.620363,339.494202,105.749664,-1.532447,326.622925,123.122086,-3.551679,434.63858,84.845306,-3.010607,377.277924,81.669418,-5.508401,349.849945,102.46946,-7.192235,335.800018,117.558258,-8.191787,449.313324,86.860214,-9.890875,402.037506,84.797638,-13.262286,375.908386,98.670868,-15.255171,359.139435,110.699997,-16.469736,3
1229,'2023/10/23 11:08:02:002',3,565.600708,143.099899,-0.000624,506.25708,155.577499,6.710639,455.709747,146.761749,8.817955,418.054016,138.528152,8.305103,388.287689,132.898697,7.664603,422.443665,101.298912,9.251068,372.545563,92.636147,7.531568,346.082489,103.270401,4.354209,329.886841,115.009674,1.452867,427.232941,90.164017,1.818714,371.065765,82.095215,-2.012829,342.447357,100.123856,-6.214995,327.345734,114.598572,-8.831497,439.430939,86.281212,-5.905821,384.747192,78.033943,-9.88998,354.466034,95.312775,-12.861182,337.251892,108.077599,-14.599108,457.379181,88.164093,-13.405643,412.277039,82.359001,-18.055782,385.021759,93.77861,-21.086803,366.13855,104.589867,-23.067526,3
1230,'2023/10/23 11:08:02:014',3,565.600708,143.099899,-0.000624,506.25708,155.577499,6.710639,455.709747,146.761749,8.817955,418.054016,138.528152,8.305103,388.287689,132.898697,7.664603,422.443665,101.298912,9.251068,372.545563,92.636147,7.531568,346.082489,103.270401,4.354209,329.886841,115.009674,1.452867,427.232941,90.164017,1.818714,371.065765,82.095215,-2.012829,342.447357,100.123856,-6.214995,327.345734,114.598572,-8.831497,439.430939,86.281212,-5.905821,384.747192,78.033943,-9.88998,354.466034,95.312775,-12.861182,337.251892,108.077599,-14.599108,457.379181,88.164093,-13.405643,412.277039,82.359001,-18.055782,385.021759,93.77861,-21.086803,366.13855,104.589867,-23.067526,3
1231,'2023/10/23 11:08:02:025',3,565.600708,143.099899,-0.000624,506.25708,155.577499,6.710639,455.709747,146.761749,8.817955,418.054016,138.528152,8.305103,388.287689,132.898697,7.664603,422.443665,101.298912,9.251068,372.545563,92.636147,7.531568,346.082489,103.270401,4.354209,329.886841,115.009674,1.452867,427.232941,90.164017,1.818714,371.065765,82.095215,-2.012829,342.447357,100.123856,-6.214995,327.345734,114.598572,-8.831497,439.430939,86.281212,-5.905821,384.747192,78.033943,-9.88998,354.466034,95.312775,-12.861182,337.251892,108.077599,-14.599108,457.379181,88.164093,-13.405643,412.277039,82.359001,-18.055782,385.021759,93.77861,-21.086803,366.13855,104.589867,-23.067526,3
1232,'2023/10/23 11:08:02:037',3,565.485901,138.731247,-0.000607,506.742493,153.230362,6.334379,456.831604,146.872925,8.827975,419.152191,139.840271,9.016007,389.463165,134.341583,9.004897,424.991364,101.017632,9.026144,375.044373,91.431572,8.219912,347.007294,99.531456,5.825751,329.188873,108.618492,3.715902,430.08078,89.954048,2.519606,373.990234,81.985985,0.011151,343.750854,96.487862,-3.527264,327.734436,108.171082,-5.562552,441.484894,85.748558,-4.250814,387.424866,77.779816,-7.223252,356.179565,91.530334,-10.133595,338.52774,102.288017,-11.747518,458.133759,87.014496,-10.791702,413.311523,81.195992,-14.429152,385.642181,90.234192,-17.254417,366.795135,99.487244,-19.159418,3
1233,'2023/10/23 11:08:02:050',3,565.485901,138.731247,-0.000607,506.742493,153.230362,6.334379,456.831604,146.872925,8.827975,419.152191,139.840271,9.016007,389.463165,134.341583,9.004897,424.991364,101.017632,9.026144,375.044373,91.431572,8.219912,347.007294,99.531456,5.825751,329.188873,108.618492,3.715902,430.08078,89.954048,2.519606,373.990234,81.985985,0.011151,343.750854,96.487862,-3.527264,327.734436,108.171082,-5.562552,441.484894,85.748558,-4.250814,387.424866,77.779816,-7.223252,356.179565,91.530334,-10.133595,338.52774,102.288017,-11.747518,458.133759,87.014496,-10.791702,413.311523,81.195992,-14.429152,385.642181,90.234192,-17.254417,366.795135,99.487244,-19.159418,3
1234,'2023/10/23 11:08:02:063',3,565.485901,138.731247,-0.000607,506.742493,153.230362,6.334379,456.831604,146.872925,8.827975,419.152191,139.840271,9.016007,389.463165,134.341583,9.004897,424.991364,101.017632,9.026144,375.044373,91.431572,8.219912,347.007294,99.531456,5.825751,329.188873,108.618492,3.715902,430.08078,89.954048,2.519606,373.990234,81.985985,0.011151,343.750854,96.487862,-3.527264,327.734436,108.171082,-5.562552,441.484894,85.748558,-4.250814,387.424866,77.779816,-7.223252,356.179565,91.530334,-10.133595,338.52774,102.288017,-11.747518,458.133759,87.014496,-10.791702,413.311523,81.195992,-14.429152,385.642181,90.234192,-17.254417,366.795135,99.487244,-19.159418,3
1235,'2023/10/23 11:08:02:078',3,567.033386,134.722214,-0.000569,508.15918,148.476013,7.665223,457.961548,143.252213,10.330425,419.638306,138.922302,10.37835,388.593323,136.806686,10.098572,427.527954,97.686172,8.889864,377.095276,88.73288,7.552999,348.860443,97.903587,4.948042,331.111328,107.843285,2.730093,432.250916,87.548599,1.254639,374.444092,80.313164,-2.398624,343.898041,95.883873,-6.378984,328.46933,107.882912,-8.579396,443.5802,84.019852,-6.498027,387.656219,75.817703,-10.584527,355.903046,90.439964,-13.871773,338.42395,101.409485,-15.602969,460.721222,85.718384,-13.851294,414.588531,79.254318,-18.395237,386.641632,88.921982,-21.570999,368.127014,99.022125,-23.69227,3
1236,'2023/10/23 11:08:02:085',3,567.033386,134.722214,-0.000569,508.15918,148.476013,7.665223,457.961548,143.252213,10.330425,419.638306,138.922302,10.37835,388.593323,136.806686,10.098572,427.527954,97.686172,8.889864,377.095276,88.73288,7.552999,348.860443,97.903587,4.948042,331.111328,107.843285,2.730093,432.250916,87.548599,1.254639,374.444092,80.313164,-2.398624,343.898041,95.883873,-6.378984,328.46933,107.882912,-8.579396,443.5802,84.019852,-6.498027,387.656219,75.817703,-10.584527,355.903046,90.439964,-13.871773,338.42395,101.409485,-15.602969,460.721222,85.718384,-13.851294,414.588531,79.254318,-18.395237,386.641632,88.921982,-21.570999,368.127014,99.022125,-23.69227,3
1237,'2023/10/23 11:08:02:097',3,567.033386,134.722214,-0.000569,508.15918,148.476013,7.665223,457.961548,143.252213,10.330425,419.638306,138.922302,10.37835,388.593323,136.806686,10.098572,427.527954,97.686172,8.889864,377.095276,88.73288,7.552999,348.860443,97.903587,4.948042,331.111328,107.843285,2.730093,432.250916,87.548599,1.254639,374.444092,80.313164,-2.398624,343.898041,95.883873,-6.378984,328.46933,107.882912,-8.579396,443.5802,84.019852,-6.498027,387.656219,75.817703,-10.584527,355.903046,90.439964,-13.871773,338.42395,101.409485,-15.602969,460.721222,85.718384,-13.851294,414.588531,79.254318,-18.395237,386.641632,88.921982,-21.570999,368.127014,99.022125,-23.69227,3
1238,'2023/10/23 11:08:02:109',3,566.108826,131.813614,-0.000621,507.545013,146.075546,6.610459,457.251221,142.178146,9.227893,418.576569,138.623428,9.748778,387.694244,138.044098,9.970597,430.500916,96.678947,7.61689,379.085419,88.210358,7.049093,350.318329,96.072266,5.574261,331.542358,104.727859,4.390545,435.856262,86.211922,1.406934,377.190308,79.836266,-1.167236,345.672791,92.656281,-3.983048,328.740448,102.679222,-5.225337,446.939941,82.254745,-4.845625,390.962738,74.428047,-7.857211,358.235138,86.116699,-10.238028,338.998962,95.39003,-11.269379,463.116302,83.808907,-10.724052,417.050323,77.210846,-14.289165,388.623016,84.932167,-16.788326,368.809448,93.766235,-18.310379,3
1239,'2023/10/23 11:08:02:121',3,566.108826,131.813614,-0.000621,507.545013,146.075546,6.610459,457.251221,142.178146,9.227893,418.576569,138.623428,9.748778,387.694244,138.044098,9.970597,430.500916,96.678947,7.61689,379.085419,88.210358,7.049093,350.318329,96.072266,5.574261,331.542358,104.727859,4.390545,435.856262,86.211922,1.406934,377.190308,79.836266,-1.167236,345.672791,92.656281,-3.983048,328.740448,102.679222,-5.225337,446.939941,82.254745,-4.845625,390.962738,74.428047,-7.857211,358.235138,86.116699,-10.238028,338.998962,95.39003,-11.269379,463.116302,83.808907,-10.724052,417.050323,77.210846,-14.289165,388.623016,84.932167,-16.788326,368.809448,93.766235,-18.310379,3
1240,'2023/10/23 11:08:02:132',3,566.62561,131.516769,-0.00067,509.091736,146.076523,6.957529,459.304688,142.435608,9.152372,421.144928,138.866745,8.958836,389.998047,137.193237,8.383202,429.107391,97.471382,7.151716,379.345825,89.438713,5.303664,350.508514,97.70829,2.560119,331.257599,106.637703,0.336171,434.16156,87.09697,-0.098648,376.746582,80.634598,-4.162718,344.875336,94.204102,-8.237535,327.24411,104.757629,-10.513784,445.731842,83.231316,-7.417173,390.422516,75.391083,-11.777625,357.292267,87.63903,-15.162549,337.564697,97.166229,-17.019405,463.126038,84.526154,-14.341284,417.375641,78.415977,-19.050356,388.37149,86.517822,-22.368095,367.906555,95.416801,-24.66818,3
1241,'2023/10/23 11:08:02:144',3,566.62561,131.516769,-0.00067,509.091736,146.076523,6.957529,459.304688,142.435608,9.152372,421.144928,138.866745,8.958836,389.998047,137.193237,8.383202,429.107391,97.471382,7.151716,379.345825,89.438713,5.303664,350.508514,97.70829,2.560119,331.257599,106.637703,0.336171,434.16156,87.09697,-0.098648,376.746582,80.634598,-4.162718,344.875336,94.204102,-8.237535,327.24411,104.757629,-10.513784,445.731842,83.231316,-7.417173,390.422516,75.391083,-11.777625,357.292267,87.63903,-15.162549,337.564697,97.166229,-17.019405,463.126038,84.526154,-14.341284,417.375641,78.415977,-19.050356,388.37149,86.517822,-22.368095,367.906555,95.416801,-24.66818,3
1242,'2023/10/23 11:08:02:156',3,566.62561,131.516769,-0.00067,509.091736,146.076523,6.957529,459.304688,142.435608,9.152372,421.144928,138.866745,8.958836,389.998047,137.193237,8.383202,429.107391,97.471382,7.151716,379.345825,89.438713,5.303664,350.508514,97.70829,2.560119,331.257599,106.637703,0.336171,434.16156,87.09697,-0.098648,376.746582,80.634598,-4.162718,344.875336,94.204102,-8.237535,327.24411,104.757629,-10.513784,445.731842,83.231316,-7.417173,390.422516,75.391083,-11.777625,357.292267,87.63903,-15.162549,337.564697,97.166229,-17.019405,463.126038,84.526154,-14.341284,417.375641,78.415977,-19.050356,388.37149,86.517822,-22.368095,367.906555,95.416801,-24.66818,3
1243,'2023/10/23 11:08:02:168',3,566.40332,135.235718,-0.000644,508.676147,147.222,6.324663,459.877899,142.100464,8.267932,421.930817,136.641174,8.178521,391.068634,133.935318,7.679959,432.991211,96.979393,5.6232,382.706543,88.19323,4.172856,352.898315,94.493484,2.255124,332.177368,101.748375,0.689375,438.50528,86.662285,-0.840893,380.841553,80.494896,-4.410092,347.745209,91.352844,-7.716249,328.323303,99.917007,-9.373777,449.679382,83.295013,-7.242048,394.486328,75.617561,-11.080325,360.039825,85.167625,-13.729086,338.335876,92.903595,-15.004616,465.800415,85.72271,-13.223091,420.053162,79.281067,-17.474297,390.068329,85.391869,-20.25713,367.867523,92.744652,-22.019636,3
1244,'2023/10/23 11:08:02:179',3,566.40332,135.235718,-0.000644,508.676147,147.222,6.324663,459.877899,142.100464,8.267932,421.930817,136.641174,8.178521,391.068634,133.935318,7.679959,432.991211,96.979393,5.6232,382.706543,88.19323,4.172856,352.898315,94.493484,2.255124,332.177368,101.748375,0.689375,438.50528,86.662285,-0.840893,380.841553,80.494896,-4.410092,347.745209,91.352844,-7.716249,328.323303,99.917007,-9.373777,449.679382,83.295013,-7.242048,394.486328,75.617561,-11.080325,360.039825,85.167625,-13.729086,338.335876,92.903595,-15.004616,465.800415,85.72271,-13.223091,420.053162,79.281067,-17.474297,390.068329,85.391869,-20.25713,367.867523,92.744652,-22.019636,3
1245,'2023/10/23 11:08:02:191',3,566.40332,135.235718,-0.000644,508.676147,147.222,6.324663,459.877899,142.100464,8.267932,421.930817,136.641174,8.178521,391.068634,133.935318,7.679959,432.991211,96.979393,5.6232,382.706543,88.19323,4.172856,352.898315,94.493484,2.255124,332.177368,101.748375,0.689375,438.50528,86.662285,-0.840893,380.841553,80.494896,-4.410092,347.745209,91.352844,-7.716249,328.323303,99.917007,-9.373777,449.679382,83.295013,-7.242048,394.486328,75.617561,-11.080325,360.039825,85.167625,-13.729086,338.335876,92.903595,-15.004616,465.800415,85.72271,-13.223091,420.053162,79.281067,-17.474297,390.068329,85.391869,-20.25713,367.867523,92.744652,-22.019636,3
1246,'2023/10/23 11:08:02:202',3,566.930481,136.920593,-0.000542,507.182648,147.651642,6.24738,457.566742,140.826569,8.179348,418.91452,134.057068,8.096919,387.184357,130.837677,7.640049,432.226563,95.945549,5.550525,381.692566,86.605576,4.179812,351.116791,92.749435,2.245327,330.152863,100.529915,0.604613,438.518555,86.110275,-0.827887,381.106812,79.084366,-4.3695,347.072601,89.717072,-7.64128,326.935272,98.769279,-9.237972,450.159515,83.299004,-7.147787,395.708069,74.574646,-10.944902,360.232147,83.736183,-13.567939,337.483124,91.688148,-14.753739,466.347321,86.466942,-13.055145,421.421509,79.078743,-17.299875,391.052856,84.585121,-20.105434,368.058868,91.707405,-21.810709,3
1247,'2023/10/23 11:08:02:215',3,566.930481,136.920593,-0.000542,507.182648,147.651642,6.24738,457.566742,140.826569,8.179348,418.91452,134.057068,8.096919,387.184357,130.837677,7.640049,432.226563,95.945549,5.550525,381.692566,86.605576,4.179812,351.116791,92.749435,2.245327,330.152863,100.529915,0.604613,438.518555,86.110275,-0.827887,381.106812,79.084366,-4.3695,347.072601,89.717072,-7.64128,326.935272,98.769279,-9.237972,450.159515,83.299004,-7.147787,395.708069,74.574646,-10.944902,360.232147,83.736183,-13.567939,337.483124,91.688148,-14.753739,466.347321,86.466942,-13.055145,421.421509,79.078743,-17.299875,391.052856,84.585121,-20.105434,368.058868,91.707405,-21.810709,3
1248,'2023/10/23 11:08:02:227',3,566.930481,136.920593,-0.000542,507.182648,147.651642,6.24738,457.566742,140.826569,8.179348,418.91452,134.057068,8.096919,387.184357,130.837677,7.640049,432.226563,95.945549,5.550525,381.692566,86.605576,4.179812,351.116791,92.749435,2.245327,330.152863,100.529915,0.604613,438.518555,86.110275,-0.827887,381.106812,79.084366,-4.3695,347.072601,89.717072,-7.64128,326.935272,98.769279,-9.237972,450.159515,83.299004,-7.147787,395.708069,74.574646,-10.944902,360.232147,83.736183,-13.567939,337.483124,91.688148,-14.753739,466.347321,86.466942,-13.055145,421.421509,79.078743,-17.299875,391.052856,84.585121,-20.105434,368.058868,91.707405,-21.810709,3
1249,'2023/10/23 11:08:02:239',3,567.540466,135.820877,-0.000567,509.65744,147.509399,8.275813,460.558533,140.825348,11.444184,422.422729,134.655807,12.243623,392.404205,130.83197,12.707852,433.987762,94.043724,8.713112,381.656464,84.424446,8.854784,352.026245,91.334534,8.319743,333.018677,99.668434,7.759359,438.242249,84.318649,1.795353,378.161835,76.80983,-0.345568,345.538208,89.055458,-2.404362,327.982727,99.140488,-2.989654,447.68338,81.561523,-4.990734,389.794678,73.212372,-7.586539,355.416748,83.824516,-9.048783,335.036377,92.508781,-9.330766,461.811188,84.841988,-11.250774,413.811523,77.849258,-14.597194,383.673706,84.459023,-16.564877,362.309235,92.252121,-17.503222,3
1250,'2023/10/23 11:08:02:259',3,567.540466,135.820877,-0.000567,509.65744,147.509399,8.275813,460.558533,140.825348,11.444184,422.422729,134.655807,12.243623,392.404205,130.83197,12.707852,433.987762,94.043724,8.713112,381.656464,84.424446,8.854784,352.026245,91.334534,8.319743,333.018677,99.668434,7.759359,438.242249,84.318649,1.795353,378.161835,76.80983,-0.345568,345.538208,89.055458,-2.404362,327.982727,99.140488,-2.989654,447.68338,81.561523,-4.990734,389.794678,73.212372,-7.586539,355.416748,83.824516,-9.048783,335.036377,92.508781,-9.330766,461.811188,84.841988,-11.250774,413.811523,77.849258,-14.597194,383.673706,84.459023,-16.564877,362.309235,92.252121,-17.503222,3
1251,'2023/10/23 11:08:02:264',3,567.540466,135.820877,-0.000567,509.65744,147.509399,8.275813,460.558533,140.825348,11.444184,422.422729,134.655807,12.243623,392.404205,130.83197,12.707852,433.987762,94.043724,8.713112,381.656464,84.424446,8.854784,352.026245,91.334534,8.319743,333.018677,99.668434,7.759359,438.242249,84.318649,1.795353,378.161835,76.80983,-0.345568,345.538208,89.055458,-2.404362,327.982727,99.140488,-2.989654,447.68338,81.561523,-4.990734,389.794678,73.212372,-7.586539,355.416748,83.824516,-9.048783,335.036377,92.508781,-9.330766,461.811188,84.841988,-11.250774,413.811523,77.849258,-14.597194,383.673706,84.459023,-16.564877,362.309235,92.252121,-17.503222,3
1252,'2023/10/23 11:08:02:277',3,566.934631,130.706039,-0.000642,510.696198,144.971603,4.791432,462.309631,141.728714,6.441458,423.235107,136.014648,6.824083,392.753143,131.642578,7.2861,437.861389,96.216881,2.838493,383.107117,86.551979,2.09867,352.791046,92.002708,1.764945,332.573608,98.817245,1.663278,442.412109,83.679329,-1.814554,380.382263,76.697029,-4.650604,348.034424,87.033005,-6.482577,329.890808,95.240654,-6.799678,451.802032,78.273148,-6.269149,393.451172,70.905403,-9.171189,360.388153,80.212181,-10.395353,340.340515,87.658867,-10.449622,465.599548,79.065186,-10.355991,417.748962,72.907433,-13.594956,388.773926,79.19783,-15.282514,368.373901,86.55558,-15.911658,3
1253,'2023/10/23 11:08:02:289',3,566.934631,130.706039,-0.000642,510.696198,144.971603,4.791432,462.309631,141.728714,6.441458,423.235107,136.014648,6.824083,392.753143,131.642578,7.2861,437.861389,96.216881,2.838493,383.107117,86.551979,2.09867,352.791046,92.002708,1.764945,332.573608,98.817245,1.663278,442.412109,83.679329,-1.814554,380.382263,76.697029,-4.650604,348.034424,87.033005,-6.482577,329.890808,95.240654,-6.799678,451.802032,78.273148,-6.269149,393.451172,70.905403,-9.171189,360.388153,80.212181,-10.395353,340.340515,87.658867,-10.449622,465.599548,79.065186,-10.355991,417.748962,72.907433,-13.594956,388.773926,79.19783,-15.282514,368.373901,86.55558,-15.911658,3
